4.15	4
4.7	1
5.26	2
5.8	3
6.35	4
6.9	1
7.44	2
8.0	3
8.56	4
9.12	1
9.66	2
10.22	3
10.75	4
11.32	1
11.87	2
12.41	3
12.97	4
13.51	1
14.07	2
14.71	3
15.33	4
15.99	1
16.54	2
17.09	3
17.64	4
18.19	1
18.73	2
19.3	3
19.85	4
20.37	1
20.92	2
21.49	3
22.05	4
22.59	1
23.15	2
23.7	3
24.24	4
24.79	1
25.35	2
25.91	3
26.44	4
27.0	1
27.55	2
28.08	3
28.64	4
29.2	1
29.74	2
30.3	3
30.85	4
31.4	1
31.94	2
32.5	3
33.04	4
33.59	1
34.16	2
34.71	3
35.25	4
35.8	1
36.35	2
36.92	3
37.45	4
38.0	1
38.56	2
39.11	3
39.65	4
40.21	1
40.76	2
41.31	3
41.85	4
42.41	1
42.96	2
43.5	3
44.06	4
44.61	1
45.17	2
45.71	3
46.28	4
46.81	1
47.37	2
47.9	3
48.47	4
49.01	1
49.56	2
50.11	3
50.67	4
51.22	1
51.77	2
52.32	3
52.87	4
53.42	1
53.97	2
54.52	3
55.08	4
55.62	1
56.17	2
56.72	3
57.28	4
57.82	1
58.38	2
58.91	3
59.47	4
60.01	1
60.57	2
61.12	3
61.68	4
62.22	1
62.78	2
63.32	3
63.88	4
64.43	1
64.98	2
65.53	3
66.08	4
66.63	1
67.18	2
67.73	3
68.29	4
68.82	1
69.38	2
69.93	3
70.49	4
71.03	1
71.58	2
72.14	3
72.69	4
73.24	1
73.79	2
74.33	3
74.89	4
75.44	1
75.99	2
76.54	3
77.09	4
77.64	1
78.18	2
78.75	3
79.3	4
79.84	1
80.38	2
80.93	3
81.47	4
82.02	1
82.6	2
83.15	3
83.69	4
84.24	1
84.8	2
85.34	3
85.9	4
86.44	1
86.99	2
87.55	3
88.1	4
88.66	1
89.2	2
89.76	3
90.29	4
90.84	1
91.39	2
91.97	3
92.5	4
93.06	1
93.59	2
94.15	3
94.7	4
95.25	1
95.81	2
96.36	3
96.9	4
97.45	1
98.0	2
98.55	3
99.1	4
99.66	1
100.21	2
100.76	3
101.3	4
101.86	1
102.41	2
102.96	3
103.51	4
104.06	1
104.61	2
105.16	3
105.71	4
106.26	1
106.82	2
107.37	3
107.92	4
108.46	1
109.02	2
109.56	3
110.12	4
110.66	1
111.22	2
111.77	3
112.32	4
112.87	1
113.42	2
113.96	3
114.52	4
115.06	1
115.62	2
116.17	3
116.73	4
117.26	1
117.83	2
118.38	3
118.93	4
119.47	1
120.03	2
120.57	3
121.12	4
121.67	1
122.23	2
122.77	3
123.33	4
123.87	1
124.43	2
124.99	3
125.53	4
126.07	1
126.63	2
127.18	3
127.73	4
128.28	1
128.83	2
129.38	3
129.93	4
130.47	1
131.03	2
131.58	3
132.13	4
132.69	1
133.23	2
133.79	3
134.33	4
134.89	1
135.43	2
135.99	3
136.54	4
137.08	1
137.64	2
138.2	3
138.74	4
139.29	1
139.84	2
140.39	3
140.94	4
141.48	1
142.04	2
142.6	3
143.14	4
143.68	1
144.22	2
144.79	3
145.34	4
145.9	1
146.45	2
146.98	3
147.53	4
148.09	1
148.64	2
149.22	3
149.75	4
150.31	1
150.85	2
151.41	3
151.96	4
152.49	1
153.04	2
153.61	3
154.15	4
154.7	1
155.24	2
155.8	3
156.36	4
156.9	1
157.46	2
158.02	3
158.55	4
159.1	1
159.66	2
160.21	3
160.77	4
161.31	1
161.86	2
162.4	3
162.96	4
163.51	1
164.05	2
164.61	3
165.16	4
165.71	1
166.26	2
166.82	3
167.36	4
167.91	1
168.46	2
169.01	3
169.57	4
170.11	1
170.66	2
171.22	3
171.77	4
172.32	1
172.87	2
173.42	3
173.97	4
174.52	1
175.07	2
175.62	3
176.17	4
176.71	1
177.26	2
177.82	3
178.36	4
178.9	1
179.45	2
180.01	3
180.57	4
181.12	1
181.68	2
182.22	3
182.77	4
183.32	1
183.88	2
184.43	3
184.97	4
185.53	1
186.07	2
186.61	3
187.17	4
187.73	1
188.27	2
188.84	3
189.38	4
189.93	1
190.48	2
191.03	3
191.59	4
192.12	1
192.69	2
193.25	3
193.79	4
194.33	1
194.88	2
195.42	3
195.98	4
196.52	1
197.07	2
197.63	3
198.19	4
198.74	1
199.29	2
199.83	3
200.37	4
200.94	1
201.49	2
202.05	3
202.59	4
203.15	1
203.69	2
204.24	3
204.79	4
205.34	1
205.88	2
206.46	3
206.99	4
207.55	1
208.09	2
208.64	3
209.2	4
209.74	1
210.3	2
210.87	3
211.4	4
211.95	1
212.5	2
213.05	3
213.6	4
214.15	1
214.7	2
215.25	3
215.8	4
216.35	1
216.9	2
217.45	3
218.0	4
218.56	1
219.1	2
219.65	3
220.2	4
220.75	1
221.3	2
221.86	3
222.4	4
222.96	1
223.51	2
224.06	3
224.61	4
225.16	1
225.7	2
226.25	3
226.81	4
227.37	1
227.92	2
228.48	3
229.02	4
229.56	1
230.11	2
230.66	3
231.22	4
231.77	1
232.31	2
232.86	3
233.42	4
233.96	1
234.51	2
235.07	3
235.63	4
236.18	1
236.72	2
237.28	3
237.82	4
238.37	1
238.92	2
239.48	3
240.04	4
240.57	1
241.13	2
