0.04	1
0.77	2
1.53	3
2.27	4
3.02	1
3.77	2
4.53	3
5.3	4
6.04	1
6.78	2
7.5	3
8.28	4
9.03	1
9.77	2
10.52	3
11.29	4
12.03	1
12.77	2
13.53	3
14.28	4
15.03	1
15.77	2
16.53	3
17.27	4
18.04	1
18.78	2
19.53	3
20.28	4
21.03	1
21.78	2
22.52	3
23.28	4
24.05	1
24.78	2
25.53	3
26.29	4
27.03	1
27.77	2
28.53	3
29.23	4
30.03	1
30.78	2
31.53	3
32.28	4
33.06	1
33.79	2
34.57	3
35.27	4
36.04	1
36.78	2
37.53	3
38.27	4
39.03	1
39.77	2
40.53	3
41.28	4
42.0	1
42.79	2
43.54	3
44.28	4
45.05	1
45.79	2
46.54	3
47.29	4
48.02	1
48.78	2
49.5	3
50.28	4
51.03	1
51.77	2
52.52	3
53.28	4
54.03	1
54.77	2
55.52	3
56.28	4
57.05	1
57.78	2
58.53	3
59.25	4
60.03	1
60.77	2
61.54	3
62.28	4
63.03	1
63.77	2
64.53	3
65.29	4
66.03	1
66.78	2
67.53	3
68.28	4
69.07	1
69.78	2
70.53	3
71.28	4
72.03	1
72.77	2
73.54	3
74.3	4
75.03	1
75.78	2
76.53	3
77.28	4
78.02	1
78.78	2
79.52	3
80.29	4
81.03	1
81.8	2
82.53	3
83.28	4
84.03	1
84.73	2
85.52	3
86.26	4
87.03	1
87.76	2
88.53	3
89.25	4
90.03	1
90.78	2
91.53	3
92.28	4
93.07	1
93.78	2
94.54	3
95.28	4
96.03	1
96.77	2
97.54	3
98.29	4
99.04	1
99.77	2
100.53	3
101.28	4
102.02	1
102.77	2
103.53	3
104.27	4
105.04	1
105.77	2
106.49	3
107.26	4
108.02	1
108.78	2
109.52	3
110.28	4
111.03	1
111.78	2
112.53	3
113.28	4
114.03	1
114.79	2
115.55	3
116.28	4
117.04	1
117.78	2
118.53	3
119.27	4
120.03	1
120.78	2
121.52	3
122.28	4
123.03	1
123.77	2
124.52	3
125.24	4
125.99	1
126.77	2
127.52	3
128.29	4
129.06	1
129.8	2
130.54	3
131.27	4
132.02	1
132.79	2
133.53	3
134.28	4
135.03	1
135.77	2
136.53	3
137.28	4
138.02	1
138.77	2
139.49	3
140.28	4
141.0	1
141.78	2
142.52	3
143.32	4
144.04	1
144.79	2
145.53	3
146.28	4
147.03	1
147.77	2
148.53	3
149.27	4
150.02	1
150.77	2
151.49	3
152.25	4
152.98	1
153.77	2
154.53	3
155.27	4
156.02	1
156.79	2
157.52	3
158.27	4
159.02	1
159.78	2
160.53	3
161.29	4
162.01	1
162.78	2
163.53	3
164.27	4
165.02	1
165.82	2
166.53	3
167.28	4
168.03	1
168.77	2
169.52	3
170.26	4
171.04	1
171.78	2
172.52	3
173.28	4
174.02	1
174.77	2
175.52	3
176.23	4
176.98	1
177.77	2
178.52	3
179.28	4
180.03	1
180.78	2
181.52	3
182.27	4
183.04	1
183.77	2
184.53	3
185.25	4
186.02	1
186.79	2
187.52	3
188.28	4
189.05	1
189.82	2
190.56	3
191.27	4
192.03	1
192.77	2
193.53	3
194.27	4
195.05	1
195.78	2
196.5	3
197.27	4
198.03	1
198.78	2
199.53	3
200.26	4
201.02	1
201.77	2
202.5	3
203.27	4
204.03	1
204.77	2
205.55	3
206.28	4
207.03	1
207.78	2
208.52	3
209.24	4
210.02	1
210.83	2
211.62	3
212.4	4
213.17	1
213.96	2
214.79	3
215.59	4
216.44	1
