0.02	3
0.8	4
1.59	1
2.39	2
3.17	3
3.96	4
4.74	1
5.56	2
6.32	3
7.12	4
7.92	1
8.73	2
9.49	3
10.27	4
11.08	1
11.89	2
12.68	3
13.47	4
14.25	1
15.05	2
15.83	3
16.61	4
17.4	1
18.16	2
18.97	3
19.77	4
20.55	1
21.33	2
22.12	3
22.94	4
23.69	1
24.48	2
25.27	3
26.05	4
26.85	1
27.64	2
28.43	3
29.22	4
30.01	1
30.8	2
31.59	3
32.39	4
33.18	1
33.96	2
34.73	3
35.52	4
36.32	1
37.1	2
37.93	3
38.7	4
39.49	1
40.29	2
41.05	3
41.88	4
42.66	1
43.45	2
44.22	3
44.99	4
45.79	1
46.58	2
47.37	3
48.17	4
48.94	1
49.74	2
50.52	3
51.31	4
52.1	1
52.89	2
53.68	3
54.47	4
55.27	1
56.05	2
56.86	3
57.64	4
58.45	1
59.21	2
60.03	3
60.8	4
61.58	1
62.38	2
63.17	3
63.95	4
64.74	1
65.53	2
66.31	3
67.11	4
67.89	1
68.7	2
69.47	3
70.28	4
71.06	1
71.84	2
72.64	3
73.43	4
74.22	1
75.01	2
75.79	3
76.58	4
77.4	1
78.18	2
78.96	3
79.76	4
80.54	1
81.32	2
82.11	3
82.9	4
83.71	1
84.49	2
85.27	3
86.1	4
86.87	1
87.63	2
88.42	3
89.22	4
90.03	1
90.78	2
91.56	3
92.35	4
93.17	1
93.93	2
94.72	3
95.51	4
96.34	1
97.09	2
97.91	3
98.68	4
99.48	1
100.25	2
101.03	3
101.84	4
102.62	1
103.41	2
104.18	3
105.0	4
105.79	1
106.57	2
107.36	3
108.16	4
108.95	1
109.74	2
110.53	3
111.31	4
112.1	1
112.91	2
113.68	3
114.48	4
115.27	1
116.05	2
116.84	3
117.63	4
118.42	1
119.23	2
120.01	3
120.79	4
121.61	1
122.38	2
123.18	3
123.99	4
124.75	1
125.53	2
126.3	3
127.1	4
127.9	1
128.7	2
129.48	3
130.26	4
131.06	1
131.83	2
132.64	3
133.41	4
134.2	1
135.0	2
135.78	3
136.59	4
137.37	1
138.15	2
138.94	3
139.74	4
140.51	1
141.32	2
142.13	3
142.9	4
143.7	1
144.47	2
145.26	3
146.06	4
146.87	1
147.62	2
148.43	3
149.21	4
150.01	1
150.79	2
151.59	3
152.37	4
153.15	1
153.94	2
154.75	3
155.53	4
156.32	1
157.12	2
157.9	3
158.68	4
159.47	1
160.27	2
161.04	3
161.85	4
162.65	1
163.44	2
164.22	3
165.0	4
165.81	1
166.6	2
167.35	3
168.17	4
168.97	1
169.76	2
170.52	3
171.32	4
172.09	1
172.88	2
173.7	3
174.47	4
175.26	1
176.05	2
176.84	3
177.63	4
178.43	1
179.22	2
180.0	3
180.79	4
181.58	1
182.37	2
183.15	3
183.96	4
184.73	1
185.53	2
186.31	3
187.13	4
187.9	1
188.68	2
189.46	3
190.25	4
191.04	1
191.82	2
192.61	3
193.4	4
194.21	1
195.0	2
195.81	3
196.6	4
197.38	1
198.18	2
198.95	3
199.73	4
200.52	1
201.32	2
202.1	3
202.89	4
203.67	1
204.47	2
205.26	3
206.05	4
206.85	1
207.63	2
208.43	3
209.21	4
210.0	1
210.78	2
211.58	3
212.36	4
213.16	1
213.95	2
214.73	3
215.51	4
216.31	1
217.1	2
217.89	3
218.68	4
219.47	1
220.27	2
221.05	3
221.85	4
222.62	1
223.42	2
224.23	3
225.0	4
225.8	1
226.57	2
227.37	3
228.19	4
228.97	1
229.77	2
230.52	3
231.31	4
