0.03	4
0.49	1
0.99	2
1.49	3
1.98	4
2.48	1
2.97	2
3.44	3
3.94	4
4.44	1
4.91	2
5.42	3
5.91	4
6.41	1
6.9	2
7.39	3
7.88	4
8.37	1
8.86	2
9.36	3
9.85	4
10.35	1
10.83	2
11.31	3
11.82	4
12.3	1
12.79	2
13.29	3
13.79	4
14.27	1
14.76	2
15.24	3
15.74	4
16.25	1
16.74	2
17.23	3
17.7	4
18.2	1
18.69	2
19.16	3
19.68	4
20.14	1
20.63	2
21.13	3
21.63	4
22.1	1
22.59	2
23.11	3
23.59	4
24.08	1
24.55	2
25.04	3
25.53	4
26.01	1
26.49	2
26.97	3
27.46	4
27.95	1
28.41	2
28.91	3
29.39	4
29.87	1
30.36	2
30.85	3
31.33	4
31.82	1
32.29	2
32.79	3
33.27	4
33.74	1
34.23	2
34.72	3
35.22	4
35.7	1
36.17	2
36.66	3
37.15	4
37.63	1
38.11	2
38.59	3
39.08	4
39.56	1
40.05	2
40.53	3
41.01	4
41.49	1
41.96	2
42.46	3
42.95	4
43.42	1
43.93	2
44.4	3
44.89	4
45.37	1
45.85	2
46.33	3
46.83	4
47.29	1
47.79	2
48.27	3
48.76	4
49.23	1
49.73	2
50.2	3
50.7	4
51.18	1
51.66	2
52.14	3
52.63	4
53.11	1
53.58	2
54.08	3
54.55	4
55.04	1
55.52	2
56.01	3
56.5	4
56.98	1
57.46	2
57.95	3
58.43	4
58.92	1
59.4	2
59.89	3
60.38	4
60.87	1
61.34	2
61.82	3
62.3	4
62.78	1
63.27	2
63.75	3
64.24	4
64.73	1
65.21	2
65.68	3
66.18	4
66.66	1
67.14	2
67.63	3
68.12	4
68.6	1
69.08	2
69.57	3
70.05	4
70.52	1
71.01	2
71.49	3
71.98	4
72.46	1
72.94	2
73.43	3
73.93	4
74.4	1
74.9	2
75.37	3
75.86	4
76.33	1
76.82	2
77.3	3
77.78	4
78.27	1
78.75	2
79.24	3
79.73	4
80.2	1
80.7	2
81.17	3
81.66	4
82.14	1
82.64	2
83.11	3
83.6	4
84.08	1
84.56	2
85.04	3
85.52	4
86.01	1
86.49	2
86.98	3
87.47	4
87.94	1
88.44	2
88.92	3
89.4	4
89.89	1
90.38	2
90.85	3
91.34	4
91.83	1
92.3	2
92.78	3
93.27	4
93.75	1
94.23	2
94.72	3
95.21	4
95.7	1
96.18	2
96.65	3
97.14	4
97.62	1
98.11	2
98.59	3
99.09	4
99.56	1
100.05	2
100.53	3
101.01	4
101.5	1
101.98	2
102.47	3
102.95	4
103.43	1
103.92	2
104.39	3
104.88	4
105.35	1
105.86	2
106.32	3
106.82	4
107.3	1
107.79	2
108.27	3
108.74	4
109.23	1
109.72	2
110.2	3
110.68	4
111.16	1
111.66	2
112.14	3
112.63	4
113.11	1
113.6	2
114.07	3
114.56	4
115.04	1
115.53	2
116.0	3
116.49	4
116.97	1
117.47	2
117.94	3
118.43	4
118.92	1
119.4	2
119.88	3
120.38	4
120.85	1
121.33	2
121.82	3
122.3	4
122.78	1
123.26	2
123.74	3
124.24	4
124.72	1
125.2	2
125.68	3
126.17	4
126.66	1
127.14	2
127.62	3
128.11	4
128.58	1
129.07	2
129.55	3
130.04	4
130.51	1
131.0	2
131.48	3
131.98	4
132.47	1
132.94	2
133.43	3
133.9	4
134.4	1
134.87	2
135.35	3
135.85	4
136.33	1
136.81	2
137.3	3
137.79	4
138.27	1
138.76	2
139.23	3
139.71	4
140.2	1
140.69	2
141.17	3
141.66	4
142.14	1
142.62	2
143.11	3
143.6	4
144.08	1
144.57	2
145.05	3
145.54	4
146.01	1
146.5	2
146.97	3
147.46	4
147.94	1
148.43	2
148.91	3
149.41	4
149.88	1
150.37	2
150.85	3
151.34	4
151.82	1
152.3	2
152.78	3
153.27	4
153.75	1
154.21	2
154.71	3
155.21	4
155.69	1
156.17	2
156.66	3
157.14	4
157.62	1
158.11	2
158.6	3
159.08	4
159.56	1
160.04	2
160.53	3
161.01	4
161.5	1
161.97	2
162.45	3
162.94	4
163.43	1
163.91	2
164.4	3
164.88	4
165.37	1
165.85	2
166.34	3
166.82	4
167.3	1
167.79	2
168.27	3
168.75	4
169.24	1
169.73	2
170.21	3
170.69	4
171.18	1
171.66	2
172.15	3
172.63	4
173.1	1
173.6	2
174.07	3
174.56	4
175.04	1
175.52	2
176.0	3
176.49	4
176.97	1
177.46	2
177.95	3
178.43	4
178.91	1
179.4	2
179.88	3
180.35	4
180.84	1
181.34	2
181.81	3
182.3	4
182.78	1
183.27	2
183.74	3
184.25	4
184.71	1
185.21	2
185.68	3
186.17	4
186.65	1
187.14	2
187.62	3
188.11	4
188.58	1
189.08	2
189.55	3
190.05	4
190.52	1
191.01	2
191.49	3
191.98	4
192.46	1
192.94	2
193.41	3
193.91	4
194.39	1
194.88	2
195.36	3
195.85	4
196.35	1
196.82	2
197.3	3
197.79	4
198.26	1
198.76	2
199.23	3
199.72	4
200.2	1
200.69	2
201.17	3
201.66	4
202.14	1
202.63	2
203.1	3
203.59	4
204.08	1
204.54	2
205.04	3
205.53	4
206.04	1
206.52	2
206.99	3
207.51	4
207.97	1
208.46	2
208.97	3
209.43	4
209.92	1
210.4	2
210.88	3
211.36	4
211.84	1
212.31	2
212.8	3
213.29	4
213.77	1
214.23	2
214.73	3
215.21	4
215.69	1
