0.19	1
0.62	2
1.05	3
1.47	4
1.87	1
2.31	2
2.72	3
3.14	4
3.57	1
3.99	2
4.42	3
4.87	4
5.28	1
5.73	2
6.16	3
6.58	4
7.01	1
7.43	2
7.88	3
8.3	4
8.72	1
9.15	2
9.59	3
10.03	4
10.44	1
10.86	2
11.3	3
11.72	4
12.16	1
12.57	2
13.01	3
13.43	4
13.86	1
14.31	2
14.73	3
15.16	4
15.59	1
16.02	2
16.46	3
16.88	4
17.3	1
17.75	2
18.16	3
18.61	4
19.02	1
19.44	2
19.86	3
20.28	4
20.72	1
21.14	2
21.57	3
22.01	4
22.44	1
22.87	2
23.31	3
23.72	4
24.15	1
24.6	2
25.02	3
25.45	4
25.88	1
26.32	2
26.73	3
27.14	4
27.57	1
28.0	2
28.44	3
28.87	4
29.3	1
29.74	2
30.15	3
30.58	4
31.03	1
31.46	2
31.87	3
32.32	4
32.75	1
33.17	2
33.6	3
34.02	4
34.44	1
34.87	2
35.29	3
35.74	4
36.17	1
36.59	2
37.03	3
37.46	4
37.87	1
38.31	2
38.74	3
39.17	4
39.59	1
40.03	2
40.45	3
40.88	4
41.32	1
41.76	2
42.16	3
42.59	4
43.01	1
43.45	2
43.87	3
44.3	4
44.72	1
45.15	2
45.6	3
46.03	4
46.44	1
46.87	2
47.28	3
47.72	4
48.16	1
48.57	2
49.02	3
49.45	4
49.85	1
50.28	2
50.72	3
51.14	4
51.59	1
52.0	2
52.43	3
52.88	4
53.3	1
53.74	2
54.17	3
54.59	4
55.02	1
55.45	2
55.88	3
56.32	4
56.73	1
57.16	2
57.59	3
58.03	4
58.43	1
58.87	2
59.3	3
59.73	4
60.15	1
60.6	2
61.01	3
61.46	4
61.87	1
62.31	2
62.74	3
63.16	4
63.61	1
64.04	2
64.47	3
64.88	4
65.3	1
65.72	2
66.16	3
66.58	4
67.02	1
67.43	2
67.88	3
68.3	4
68.74	1
69.16	2
69.6	3
70.01	4
70.44	1
70.88	2
71.31	3
71.74	4
72.17	1
72.61	2
73.02	3
73.45	4
73.87	1
74.29	2
74.72	3
75.15	4
75.59	1
76.02	2
76.44	3
76.88	4
77.31	1
77.74	2
78.16	3
78.59	4
79.01	1
79.45	2
79.89	3
80.32	4
80.73	1
81.16	2
81.59	3
82.02	4
82.46	1
82.9	2
83.32	3
83.74	4
84.15	1
84.59	2
85.02	3
85.44	4
85.89	1
86.31	2
86.73	3
87.16	4
87.61	1
88.02	2
88.47	3
88.88	4
89.31	1
89.75	2
90.18	3
90.61	4
91.03	1
91.47	2
91.89	3
92.33	4
92.75	1
93.18	2
93.61	3
94.03	4
94.47	1
94.89	2
95.31	3
95.73	4
96.17	1
96.58	2
96.99	3
97.42	4
97.85	1
98.3	2
98.73	3
99.16	4
99.59	1
100.02	2
100.43	3
100.88	4
101.31	1
101.73	2
102.17	3
102.6	4
103.03	1
103.45	2
103.89	3
104.3	4
104.75	1
105.15	2
105.59	3
106.03	4
106.44	1
106.87	2
107.3	3
107.74	4
108.18	1
108.61	2
109.03	3
109.47	4
109.9	1
110.33	2
110.76	3
111.18	4
111.59	1
112.01	2
112.43	3
112.86	4
113.29	1
113.71	2
114.16	3
114.57	4
115.0	1
115.45	2
115.86	3
116.29	4
116.73	1
117.17	2
117.59	3
118.01	4
118.44	1
118.87	2
119.29	3
119.7	4
120.13	1
120.56	2
120.99	3
121.43	4
121.87	1
122.3	2
122.71	3
123.14	4
123.58	1
124.0	2
124.44	3
124.87	4
125.31	1
125.74	2
126.16	3
126.59	4
127.02	1
127.45	2
127.88	3
128.32	4
128.75	1
129.16	2
129.6	3
130.02	4
130.45	1
130.89	2
131.33	3
131.75	4
132.17	1
132.62	2
133.03	3
133.48	4
133.89	1
134.3	2
134.73	3
135.16	4
135.58	1
136.03	2
136.45	3
136.89	4
137.3	1
137.75	2
138.17	3
138.6	4
139.02	1
139.45	2
139.88	3
140.31	4
140.74	1
141.18	2
141.6	3
142.03	4
142.45	1
142.88	2
143.31	3
143.71	4
144.15	1
144.58	2
145.01	3
145.44	4
145.85	1
146.29	2
146.71	3
147.14	4
147.59	1
148.01	2
148.44	3
148.88	4
149.31	1
149.74	2
150.16	3
150.59	4
151.02	1
151.45	2
151.89	3
152.32	4
152.73	1
153.17	2
153.59	3
154.04	4
154.45	1
154.9	2
155.3	3
155.74	4
156.16	1
156.6	2
157.02	3
157.45	4
157.87	1
158.3	2
158.74	3
159.18	4
159.59	1
160.02	2
160.47	3
160.9	4
161.33	1
161.74	2
162.17	3
162.6	4
163.02	1
163.45	2
163.89	3
164.31	4
164.75	1
165.16	2
165.59	3
166.04	4
166.46	1
166.88	2
167.31	3
167.75	4
168.17	1
168.58	2
169.0	3
169.45	4
169.88	1
170.3	2
170.74	3
171.17	4
171.58	1
172.02	2
172.44	3
172.87	4
173.32	1
173.75	2
174.16	3
174.59	4
175.04	1
175.47	2
175.89	3
176.31	4
176.75	1
177.19	2
177.62	3
178.05	4
178.47	1
178.91	2
179.33	3
179.74	4
180.16	1
180.61	2
181.03	3
181.46	4
181.88	1
182.33	2
182.74	3
183.17	4
183.62	1
184.03	2
184.44	3
184.87	4
185.3	1
185.74	2
186.18	3
186.61	4
187.04	1
187.45	2
187.89	3
188.3	4
188.73	1
189.15	2
189.6	3
190.01	4
190.45	1
190.88	2
191.3	3
191.75	4
192.18	1
192.59	2
193.02	3
193.46	4
193.89	1
194.31	2
194.76	3
195.19	4
195.61	1
196.01	2
196.44	3
