0.4	4
1.05	1
1.68	2
2.32	3
2.97	4
3.59	1
4.19	2
4.83	3
5.46	4
6.11	1
6.72	2
7.34	3
7.95	4
8.58	1
9.23	2
9.84	3
10.48	4
11.13	1
11.74	2
12.34	3
12.99	4
13.6	1
14.24	2
14.84	3
15.46	4
16.06	1
16.67	2
17.28	3
17.94	4
18.57	1
19.19	2
19.81	3
20.43	4
21.04	1
21.67	2
22.29	3
22.89	4
23.51	1
24.14	2
24.77	3
25.37	4
26.0	1
26.62	2
27.26	3
27.85	4
28.48	1
29.1	2
29.72	3
30.33	4
30.97	1
31.57	2
32.22	3
32.85	4
33.49	1
34.08	2
34.72	3
35.34	4
35.95	1
36.59	2
37.21	3
37.86	4
38.49	1
39.11	2
39.71	3
40.34	4
40.99	1
41.62	2
42.24	3
42.87	4
43.49	1
44.12	2
44.76	3
45.35	4
45.96	1
46.58	2
47.22	3
47.85	4
48.45	1
49.08	2
49.71	3
50.36	4
50.97	1
51.6	2
52.22	3
52.84	4
53.47	1
54.11	2
54.74	3
55.35	4
55.98	1
56.6	2
57.24	3
57.86	4
58.47	1
59.09	2
59.72	3
60.31	4
60.95	1
61.58	2
62.19	3
62.83	4
63.43	1
64.06	2
64.69	3
65.32	4
65.95	1
66.54	2
67.16	3
67.77	4
68.4	1
69.01	2
69.65	3
70.29	4
70.91	1
71.52	2
72.17	3
72.75	4
73.37	1
73.97	2
74.58	3
75.17	4
75.78	1
76.39	2
76.99	3
77.62	4
78.22	1
78.84	2
79.44	3
80.03	4
80.65	1
81.26	2
81.87	3
82.48	4
83.11	1
83.72	2
84.37	3
84.96	4
85.59	1
86.19	2
86.82	3
87.43	4
88.04	1
88.67	2
89.28	3
89.9	4
90.52	1
91.15	2
91.8	3
92.41	4
93.06	1
93.64	2
94.26	3
94.87	4
95.49	1
96.15	2
96.76	3
97.4	4
97.99	1
98.6	2
99.24	3
99.86	4
100.52	1
101.12	2
101.74	3
102.36	4
102.97	1
103.59	2
104.22	3
104.84	4
105.47	1
106.08	2
106.71	3
107.32	4
107.96	1
108.59	2
109.23	3
109.84	4
110.48	1
111.11	2
111.74	3
112.32	4
112.95	1
113.56	2
114.19	3
114.81	4
115.42	1
116.04	2
116.66	3
117.25	4
117.89	1
118.5	2
119.11	3
119.72	4
120.35	1
120.96	2
121.57	3
122.17	4
122.81	1
123.44	2
124.05	3
124.69	4
125.31	1
125.97	2
126.59	3
127.2	4
127.86	1
128.46	2
129.1	3
129.76	4
130.38	1
131.02	2
131.63	3
132.25	4
132.86	1
133.5	2
134.09	3
134.71	4
135.34	1
135.95	2
136.58	3
137.22	4
137.86	1
138.45	2
139.08	3
139.73	4
140.36	1
140.97	2
141.62	3
142.24	4
142.87	1
143.46	2
144.07	3
144.69	4
