0.46	3
1.13	4
1.74	1
2.39	2
3.03	3
3.71	4
4.34	1
4.99	2
5.63	3
6.29	4
6.92	1
7.57	2
8.21	3
8.87	4
9.51	1
10.17	2
10.84	3
11.5	4
12.13	1
12.79	2
13.45	3
14.1	4
14.74	1
15.39	2
16.04	3
16.69	4
17.37	1
18.02	2
18.64	3
19.24	4
19.85	1
20.51	2
21.15	3
21.86	4
22.6	1
23.26	2
23.92	3
24.55	4
25.22	1
25.89	2
26.51	3
27.17	4
27.82	1
28.45	2
29.1	3
29.76	4
30.42	1
31.08	2
31.74	3
32.4	4
33.05	1
33.71	2
34.35	3
35.01	4
35.67	1
36.32	2
36.99	3
37.63	4
38.3	1
38.96	2
39.61	3
40.22	4
40.86	1
41.54	2
42.17	3
42.89	4
43.63	1
44.31	2
44.96	3
45.61	4
46.25	1
46.92	2
47.57	3
48.24	4
48.92	1
49.56	2
50.2	3
50.84	4
51.5	1
52.16	2
52.82	3
53.48	4
54.12	1
54.79	2
55.47	3
56.11	4
56.77	1
57.45	2
58.11	3
58.79	4
59.43	1
60.11	2
60.76	3
61.44	4
62.09	1
62.75	2
63.39	3
64.07	4
64.74	1
65.72	2
66.69	3
67.67	4
68.65	1
69.63	2
70.63	3
71.61	4
72.6	1
73.59	2
74.59	3
75.55	4
76.53	1
77.53	2
78.51	3
79.49	4
80.5	1
81.47	2
82.35	3
83.2	4
84.15	1
85.06	2
85.79	3
86.45	4
87.07	1
87.71	2
88.36	3
89.01	4
89.66	1
90.31	2
90.98	3
91.62	4
92.25	1
92.87	2
93.52	3
94.19	4
94.84	1
95.49	2
96.17	3
96.8	4
97.45	1
98.1	2
98.76	3
99.42	4
100.08	1
100.72	2
101.38	3
102.02	4
102.67	1
103.29	2
103.93	3
104.57	4
105.28	1
105.94	2
106.65	3
107.32	4
107.97	1
108.61	2
109.25	3
109.91	4
110.56	1
111.22	2
111.88	3
112.54	4
113.2	1
113.85	2
114.53	3
115.17	4
115.86	1
116.52	2
117.17	3
117.84	4
118.52	1
119.18	2
119.85	3
120.52	4
121.14	1
121.84	2
122.51	3
123.19	4
123.84	1
124.49	2
125.18	3
125.84	4
126.49	1
127.16	2
127.82	3
128.48	4
129.16	1
129.82	2
130.47	3
131.13	4
131.79	1
132.46	2
133.13	3
133.79	4
134.44	1
135.09	2
135.78	3
136.43	4
137.1	1
137.76	2
138.42	3
139.1	4
139.79	1
140.44	2
141.14	3
141.79	4
142.46	1
143.1	2
143.75	3
144.43	4
145.07	1
145.67	2
146.3	3
146.96	4
147.59	1
148.27	2
149.01	3
149.7	4
150.34	1
150.99	2
151.63	3
152.32	4
152.95	1
153.63	2
154.29	3
154.96	4
155.61	1
156.29	2
156.95	3
157.62	4
158.23	1
158.93	2
159.59	3
160.28	4
160.94	1
161.67	2
162.46	3
163.2	4
164.06	1
164.96	2
165.77	3
166.54	4
167.37	1
168.15	2
168.91	3
